ESD Code	ESD Name	District-County Code	District name	School Code	School name	Lowest Grade	Highest Grade	AddressLine1	AddressLine2	City	State	ZipCode	Principal Name	phone	School Type
17801	Puget Sound Educational Service District 121	17411	Issaquah School District	3636	Maywood Middle School	6	8	14490 168TH AVE SE		RENTON	Washington	98059-7951	JASON MORSE	425.837.6900	Public School
17801	Puget Sound Educational Service District 121	17411	Issaquah School District	4592	Newcastle Elementary School	K 	5	8440 136th Ave SE		Newcastle	Washington	98059	Marla Erath	425.837.5800	Public School
17801	Puget Sound Educational Service District 121	17411	Issaquah School District	5200	Pacific Cascade Middle School	6	8	24635 SE Issaquah Fall City Road	 	Issaquah	Washington	98029	Dana Bailey	425.837.5900	Public School
17801	Puget Sound Educational Service District 121	17411	Issaquah School District	3879	Pine Lake Middle School	6	8	3200 228TH AVE SE		SAMMAMISH	Washington	98075-9208	ROY ADLER	425.837.5700	Public School
17801	Puget Sound Educational Service District 121	17411	Issaquah School District	4495	Skyline High School	9	12	1122 228TH AVE SE		SAMMAMISH	Washington	98075-9509	LISA HECHTMAN	425.837.7700	Public School
17801	Puget Sound Educational Service District 121	17411	Issaquah School District	3386	Sunny Hills Elementary	K 	5	3200 ISSAQUAH-PINE LAKE RD SE		SAMMAMISH	Washington	98075-7528	Sarah White	425.837.7400	Public School
17801	Puget Sound Educational Service District 121	17411	Issaquah School District	3228	Sunset Elementary	PK	5	4229 W LAKE SAMM PKWY SE		BELLEVUE	Washington	98008-5981	WAYNE HAMASAKI	(425) 837-5600	Public School
17801	Puget Sound Educational Service District 121	17411	Issaquah School District	1540	Tiger Mountain Community High School	9	12	355 SE EVANS LN		ISSAQUAH	Washington	98027-0000	EDWARD MARCOE	(425) 837-6200	Public School
11801	Educational Service District 123	11056	Kahlotus School District	3214	Kahlotus Elem & High	PK	12	PO BOX 69		KAHLOTUS	Washington	99335-0069	RON HOPKINS	509.282.3338	Public School
6801	Educational Service District 112	8402	Kalama School District	2915	Kalama Elem School	K 	5	548 China Garden Road		Kalama	Washington	98625-0000	Jeanne Klahn	360.673.5207	Public School
6801	Educational Service District 112	8402	Kalama School District	2561	Kalama Jr Sr High	6	12	548 China Garden Road		Kalama	Washington	98625-0000	Mike Hamilton	(360) 673-5212	Public School
32801	Educational Service District 101	10003	Keller School District	2602	Keller Elementary School	K 	6	P.O. Box 367		KELLER	Washington	99140-0367	Gary Greene	509.634.4325	Public School
6801	Educational Service District 112	8458	Kelso School District	3323	Barnes Elementary	K 	5	401 Barnes		Kelso	Washington	98626-0000	Kim Yore	360.501.1500	Public School
6801	Educational Service District 112	8458	Kelso School District	3578	Beacon Hill Elementary	K 	5	257 Alpha Dr		Longview	Washington	98632-0000	Ron Hutchison	360.501.1450	Public School
6801	Educational Service District 112	8458	Kelso School District	3082	Butler Acres Elementary	K 	5	1609 Burcham St		Kelso	Washington	98626-0000	Cindy Cromwell	360.501.1600	Public School
6801	Educational Service District 112	8458	Kelso School District	2913	Carrolls Elementary	K 	5	PO Box 3		Carrolls	Washington	98609-0000	Mark Connolly	360.501.1380	Public School
6801	Educational Service District 112	8458	Kelso School District	2691	Catlin Elementary	K 	5	404 Long Ave.		Kelso	Washington	98626-0000	Nancy Gill	360.501.1550	Public School
6801	Educational Service District 112	8458	Kelso School District	3322	Coweeman Middle School	6	8	2000 Allen St		Kelso	Washington	98626-0000	Chris Rugg	360.501.1750	Public School
6801	Educational Service District 112	8458	Kelso School District	2916	Huntington Middle School	6	8	500 Redpath		Kelso	Washington	98626-0000	Chris Clark	360.501.1700	Public School
6801	Educational Service District 112	8458	Kelso School District	2266	Kelso High School	9	12	1904 Allen St		Kelso	Washington	98626-0000	John Gummel	360.501.1800	Public School
6801	Educational Service District 112	8458	Kelso School District	5194	Kelso Virtual Academy	9	12	601 Crawford St		Kelso	Washington	98626	Mary Beth Tack	360-501-1905	Public School
6801	Educational Service District 112	8458	Kelso School District	1934	Loowit High School	8	12	1904 Allen St		Kelso	Washington	98626-0000	Ray Cattin	360.501.1951	Public School
6801	Educational Service District 112	8458	Kelso School District	2596	Rose Valley Elementary	K 	5	1502 Rose Valley Rd		Kelso	Washington	98626-0000	Mark Connolly	360.501.1400	Public School
6801	Educational Service District 112	8458	Kelso School District	5076	Special Education	PK	12	601 Crawford St		Kelso	Washington	98626	Jennifer Jackson	360.501.1904	Public School
6801	Educational Service District 112	8458	Kelso School District	2624	Wallace Elementary	K 	5	410 Elm St		Kelso	Washington	98626-0000	Jill Steele	360.501.1650	Public School
11801	Educational Service District 123	3017	Kennewick School District	4418	Amistad Elementary School	PK	5	930 WEST 4TH AVENUE		KENNEWICK	Washington	99336-6061	Andy Woehler	509.222.5100	Public School
11801	Educational Service District 123	3017	Kennewick School District	5235	Benton County Jail	9	12	7122 W Okanogan Place		Kennewick	Washington	99337	Dottie Stevens	509-222-6522	Institution
11801	Educational Service District 123	3017	Kennewick School District	4072	Canyon View Elementary School	K 	5	1229 WEST 22ND PLACE		KENNEWICK	Washington	99337-4224	Mark Stephens	509.222.6480	Public School
11801	Educational Service District 123	3017	Kennewick School District	4202	Cascade Elementary School	K 	5	505 SOUTH HIGHLAND DRIVE		KENNEWICK	Washington	99337-5112	Chad Foltz	509.222.6499	Public School
11801	Educational Service District 123	3017	Kennewick School District	5220	Cottonwood Elementary	K 	5	16734 S. Cottonwood Creek Blvd.		Kennewick	Washington	99338	MaryAnn Kautzky	509-222-6404	Public School
11801	Educational Service District 123	3017	Kennewick School District	4028	Desert Hills Middle School	6	8	6011 WEST 10TH PLACE		KENNEWICK	Washington	99338-1400	Steve Jones	509.222.6493	Public School
11801	Educational Service District 123	3017	Kennewick School District	2824	Eastgate Elementary School	PK	5	910 EAST 10TH AVENUE		KENNEWICK	Washington	99336-5926	Niki Arnold-Smith	509.222.6521	Public School
11801	Educational Service District 123	3017	Kennewick School District	3315	Edison Elementary School	PK	5	201 SOUTH DAWES STREET		KENNEWICK	Washington	99336-2047	Bruce Cannard	509.222.5504	Public School
11801	Educational Service District 123	3017	Kennewick School District	3077	Hawthorne Elementary School	K 	5	3520 WEST JOHN DAY AVENUE		KENNEWICK	Washington	99336-2456	Craig Miller	509.222.6509	Public School
11801	Educational Service District 123	3017	Kennewick School District	3267	Highlands Middle School	6	8	425 SOUTH TWEEDT STREET		KENNEWICK	Washington	99336-4399	Scott Parker	509.222.6513	Public School
11801	Educational Service District 123	3017	Kennewick School District	4429	Horse Heaven Hills Middle School	6	8	3500 SOUTH VANCOUVER STREET		KENNEWICK	Washington	99337-3749	Sue Denslow	509.222.6484	Public School
11801	Educational Service District 123	3017	Kennewick School District	3731	Kamiakin High School	9	12	600 NORTH ARTHUR STREET		KENNEWICK	Washington	99336-2196	Chris Chelin	509.222.6478	Public School
11801	Educational Service District 123	3017	Kennewick School District	2000	Keewaydin Discovery Center	PK	PK						Coleen Culmer	509.222.6483	Public School
11801	Educational Service District 123	3017	Kennewick School District	2826	Kennewick High School	9	12	500 SOUTH DAYTON STREET		KENNEWICK	Washington	99336-5674	Van Cummings	509.222.6475	Public School
11801	Educational Service District 123	3017	Kennewick School District	1884	Legacy High School	6	12	201 S. Garfield St		KENNEWICK	Washington	99336-5632	Dottie Stevens	509.222.6522	Public School
11801	Educational Service District 123	3017	Kennewick School District	4181	Lincoln Elementary School	K 	5	4901 WEST 21ST AVENUE		KENNEWICK	Washington	99338-1818	Doug Campbell	509.222.6479	Public School
11801	Educational Service District 123	3017	Kennewick School District	1941	Mid-Columbia Parent Partnership	K 	12	200 S FRUITLAND ST		KENNEWICK	Washington	99336-5632	Kelly Anderson	509.222.5036	Public School
11801	Educational Service District 123	3017	Kennewick School District	3472	Park Middle School	6	8	1011 WEST 10TH AVENUE		KENNEWICK	Washington	99336-6097	Kevin Pierce	509.222.6904	Public School
11801	Educational Service District 123	3017	Kennewick School District	5106	Phoenix High School	9	12	3520 Southridge Boulevard		Kennewick	Washington	99338	Tracy Money	509-222-6039	Public School
11801	Educational Service District 123	3017	Kennewick School District	4446	Ridge View Elementary School	K 	5	7001 WEST 13TH AVENUE		KENNEWICK	Washington	99338-1339	Lori Butler	509.222.6642	Public School
11801	Educational Service District 123	3017	Kennewick School District	4073	Southgate Elementary School	K 	5	3121 WEST 19TH AVENUE		KENNEWICK	Washington	99337-2399	Mary Ann Kautzky	509.222.6489	Public School
11801	Educational Service District 123	3017	Kennewick School District	4484	Southridge High School	9	12	3320 Southridge Boulevard		KENNEWICK	Washington	99338-1976	Steve Beihn	509.222.6528	Public School
11801	Educational Service District 123	3017	Kennewick School District	4136	Sunset View Elementary School	K 	5	711 NORTH CENTER PARKWAY		KENNEWICK	Washington	99336-8100	Tony Langdon	509.222.6024	Public School
11801	Educational Service District 123	3017	Kennewick School District	4118	Tri-Tech Skills Center	9	12	5929 WEST METALINE AVENUE		KENNEWICK	Washington	99336-1494	Gerry Ringwood	509.222.6517	Public School
11801	Educational Service District 123	3017	Kennewick School District	3369	Vista Elementary School	K 	5	1701 NORTH YOUNG STREET		KENNEWICK	Washington	99336-1199	Matt Scott	509.222.6527	Public School
11801	Educational Service District 123	3017	Kennewick School District	3144	Washington Elementary School	K 	5	105 WEST 21ST AVENUE		KENNEWICK	Washington	99337-4999	Rob Phillips	509.222.6668	Public School
11801	Educational Service District 123	3017	Kennewick School District	2825	Westgate Elementary School	PK	5	2514 WEST 4TH AVENUE		KENNEWICK	Washington	99336-3180	Dale Kern	509.222.6304	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	5150	Birth to Age 2	PK	PK	12033 SE 256TH St, Suite A-400		Kent	Washington	98030-6503	Kimberly Halley	253.373.7610	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	4353	Carriage Crest Elementary School	K 	6	18235 140th Ave SE		Renton	Washington	98058-6816	Susanne Wick	253 373-7597	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	4440	Cedar Heights Middle School	7	8	19640 SE 272nd Street		Kent	Washington	98042-8553	Heidi Maurer	253.373.7620	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	3676	Cedar Valley Elementary School	K 	6	26500 Timberlane Way SE		Kent	Washington	98042-8404	Brian Rosand	253.373.7649	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	3388	Covington Elementary School	K 	6	17070 SE Wax Road		Covington	Washington	98042-9122	Miles Erdly	253.373.7652	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	4126	Crestwood Elementary School	K 	6	25225 180th Ave SE		Covington	Washington	98042-4815	Thomas Shearer	253.373.7634	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	2851	East Hill Elementary School	K 	6	9825 S 240th ST		Kent	Washington	98031-4842	Daxa Thomas	253.373.7455	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	4545	Emerald Park Elementary School	K 	6	11800 SE 216th St		Kent	Washington	98031-3900	Dean Ficken	(253) 373-3850	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	3678	Fairwood Elementary School	K 	6	16600 148th Ave SE		Renton	Washington	98058-8267	Patricia Hoyle	(253) 373-7491	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	4413	George T. Daniel Elementary School	K 	6	11310 SE 248th ST		Kent	Washington	98030-4922	Janet Muldrow	(253) 373-7615	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	4489	Glenridge Elementary	K 	6	19405 120th Ave SE		Kent	Washington	98031-0571	Scott Abernathy	(253) 373-7494	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	3708	Grass Lake Elementary School	K 	6	28700 191st Place SE		Kent	Washington	98042-5409	Harjeet Sandhu-Fuller	253.373.7661	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	4345	Horizon Elementary School	K 	6	27641 144th Ave SE		Kent	Washington	98042-9054	Paul Luczak	253.373.7313	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	5275	iGrad	9	12	25668 104TH AVE SE	iGrad, Kent Hill Plaza Shopping Center	Kent	Washington	98030-7610	Carol Cleveland	253.373.4723	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	4301	Jenkins Creek Elementary School	K 	6	26915 186th Ave SE		Covington	Washington	98042-8495	Cathy Lendosky	(253) 373-7331	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	4520	Kent Elementary School	K 	6	24700 64th Ave S		Kent	Washington	98032-6169	Page Meyer	253.373.7497	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	3014	Kent Mountain View Academy	K 	12	22420 Military Rd S		Des Moines	Washington	98198-5140	Debbie Dempsey	(253) 373-7488	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	5098	Kent Phoenix Academy	9	12	11000 SE 264th St		Kent	Washington	98030-7717	Merrilee Lyle	253.373.7542	Public School
17801	Puget Sound Educational Service District 121	17415	Kent School District	2797	Kent-Meridian High School	9	12	10020 SE 256th ST		Kent	Washington	98030-6408	Wade Barringer	253.373.7405	Public School
